date,open,high,low,close,volume,quote_volume
2024-04-28,3252.63,3355.9,3250.0,3262.02,7973.17094111,26008643.073319644
2024-04-29,3262.03,3285.23,3113.7,3216.18,12463.30004485,40084216.33824568
2024-04-30,3216.09,3247.51,2916.57,3010.62,22271.46579808,67050920.36101561
2024-05-01,3010.62,3020.14,2813.8,2970.02,24577.66018931,72996142.31545448
2024-05-02,2970.01,3014.8,2892.78,2987.85,12692.40264674,37922995.2480621
2024-05-03,2987.86,3126.36,2958.64,3104.77,18702.10634519,58065738.71735556
2024-05-04,3105.13,3165.24,3093.28,3117.78,5968.44944914,18608312.32353971
2024-05-05,3118.06,3168.98,3077.0,3137.54,5521.06994963,17322577.809762113
2024-05-06,3137.54,3217.66,3046.88,3063.02,10961.81018,33576243.8175436
2024-05-07,3063.07,3127.99,3002.72,3005.14,8263.70870168,24833601.567766637
2024-05-08,3005.14,3036.42,2936.51,2972.86,11830.76973611,35171222.11769198
2024-05-09,2972.87,3056.24,2951.0,3036.25,5743.88656896,17439875.5950048
2024-05-10,3036.25,3051.35,2880.05,2909.56,11961.91200156,34803900.68325891
2024-05-11,2909.56,2941.91,2886.85,2910.11,4898.98753681,14256592.62074615
2024-05-12,2910.11,2951.99,2901.78,2929.17,5748.03558256,16836973.387367275
2024-05-13,2929.18,2992.0,2864.01,2948.99,15223.00830421,44892499.25903224
2024-05-14,2948.99,2957.51,2860.08,2881.49,12259.36076064,35325225.43817655
2024-05-15,2881.49,3039.95,2864.75,3033.23,11832.26237316,35889973.19814011
2024-05-16,3033.21,3040.93,2925.59,2944.48,17722.57118167,52183756.39300368
2024-05-17,2944.48,3120.0,2934.12,3093.54,15252.95913425,47185639.20016775
2024-05-18,3093.54,3144.67,3087.13,3121.37,5085.44001575,15873539.901961578
2024-05-19,3121.37,3134.0,3055.7,3071.79,4127.58116941,12679062.560381943
2024-05-20,3071.79,3690.83,3050.0,3661.3,42651.59066036,156160268.8847761
2024-05-21,3661.31,3838.0,3628.01,3789.23,42727.99545004,161906202.19915506
2024-05-22,3789.32,3810.0,3655.0,3736.82,31332.13453289,117082546.96519402
2024-05-23,3736.82,3943.11,3530.0,3780.86,67176.72972467,253985810.34681585
2024-05-24,3780.87,3826.16,3630.87,3726.37,24414.53014335,90977572.69027512
2024-05-25,3726.37,3774.39,3707.98,3749.32,5102.14510268,19129574.676380176
2024-05-26,3749.32,3879.9,3732.5,3824.85,19213.31701914,73488055.60065763
2024-05-27,3824.85,3973.73,3824.25,3892.1,20148.77990832,78421066.28117228
2024-05-28,3892.1,3924.15,3771.37,3839.98,14779.32407273,56752308.85280175
2024-05-29,3839.99,3879.9,3742.21,3762.39,11221.44033831,42219434.91445416
2024-05-30,3762.23,3821.64,3702.0,3746.05,10603.59363636,39721591.94148638
2024-05-31,3746.91,3843.01,3722.19,3758.2,12337.17055491,46365554.37946276
2024-06-01,3758.37,3827.06,3750.16,3813.41,3398.87768055,12961314.135786176
2024-06-02,3812.84,3834.36,3753.18,3779.48,3676.85738614,13896608.953768408
2024-06-03,3778.7,3849.01,3758.64,3765.89,12170.45437634,45832592.43131504
2024-06-04,3766.08,3831.45,3728.77,3813.01,12726.19283652,48525100.54757913
2024-06-05,3813.02,3884.42,3778.75,3866.35,9455.78364816,36559369.108063415
2024-06-06,3866.36,3875.99,3760.0,3811.83,8554.14518848,32606947.253803723
2024-06-07,3811.83,3838.09,3574.89,3676.69,16099.72069613,59193682.08625421
2024-06-08,3676.88,3706.74,3657.39,3680.04,5592.04736657,20578957.990872264
2024-06-09,3680.21,3719.73,3665.53,3705.8,3530.97308769,13085080.068361605
2024-06-10,3705.8,3710.0,3640.0,3664.38,7890.38050272,28913352.506557114
2024-06-11,3664.38,3668.45,3430.48,3497.85,21090.37940866,73770983.61458138
2024-06-12,3497.02,3655.47,3464.12,3559.28,18476.11561094,65761668.77170653
2024-06-13,3559.26,3559.26,3428.75,3468.9,11377.88342119,39468739.79976599
2024-06-14,3468.9,3529.49,3364.01,3480.1,15806.67821475,55008820.855151474
2024-06-15,3480.11,3592.0,3473.88,3564.36,8701.12570213,31013944.40764409
2024-06-16,3564.36,3649.99,3542.03,3620.19,4671.76635326,16912681.83440832
2024-06-17,3620.93,3634.61,3465.0,3511.23,16336.43499634,57360980.652198896
2024-06-18,3511.23,3513.81,3350.0,3481.86,22926.06146939,79825336.38781026
2024-06-19,3482.11,3586.45,3465.69,3557.63,22822.50463694,81194027.17151685
2024-06-20,3557.63,3620.0,3482.61,3511.96,15116.00991145,53086822.168615945
2024-06-21,3511.96,3543.6,3443.9,3517.25,17459.77504219,61410393.76714277
2024-06-22,3517.08,3519.5,3476.0,3495.55,6121.83428568,21399177.837308723
2024-06-23,3494.48,3519.43,3408.0,3418.34,4084.72521579,13962979.59414359
2024-06-24,3418.35,3429.73,3230.0,3350.33,18971.64087155,63561257.56118011
2024-06-25,3350.82,3426.91,3334.93,3394.93,8349.80348916,28346998.35945396
2024-06-26,3394.93,3424.85,3328.14,3367.66,9064.78574042,30527116.34658282
2024-06-27,3367.67,3470.72,3362.0,3445.39,12731.92628949,43866451.51854595
2024-06-28,3445.4,3482.0,3362.0,3374.22,8524.46131393,28763407.854688883
2024-06-29,3374.23,3400.0,3366.7,3372.93,2834.96876985,9562151.21289016
2024-06-30,3372.93,3451.84,3350.0,3432.23,4020.66676248,13799853.08218673
2024-07-01,3432.23,3516.66,3422.08,3438.36,9122.53113764,31366546.162415877
2024-07-02,3438.32,3458.72,3398.39,3415.81,6470.74606226,22102839.10692833
2024-07-03,3415.81,3426.49,3250.59,3292.88,11308.8258557,37238606.48371742
2024-07-04,3292.89,3307.71,3052.75,3057.47,13675.36775548,41812026.65134743
2024-07-05,3057.57,3105.65,2811.35,2981.95,28134.04759712,83894323.23223197
2024-07-06,2981.79,3080.02,2956.05,3068.53,5136.01509979,15760016.41415861
2024-07-07,3067.56,3072.65,2922.08,2929.7,8410.58025838,24640476.98297588
2024-07-08,2929.71,3093.18,2825.01,3017.22,11056.87750181,33361031.93601117
2024-07-09,3017.22,3110.84,3004.88,3066.5,7492.21485044,22974876.83887426
2024-07-10,3066.5,3149.45,3024.37,3102.21,8031.91731765,24916694.221987005
2024-07-11,3102.21,3213.77,3055.66,3098.64,10765.89669362,33359638.130718675
2024-07-12,3098.64,3155.44,3048.46,3133.65,8803.82690924,27588112.194139928
2024-07-13,3133.83,3200.1,3115.0,3177.16,5489.94202839,17442424.21491957
2024-07-14,3176.66,3266.29,3166.31,3246.69,9525.15863338,30925237.283408515
2024-07-15,3246.35,3493.29,3235.03,3486.35,17811.86230073,62098386.13215004
2024-07-16,3486.38,3497.51,3350.0,3442.5,13355.43088788,45976070.8315269
2024-07-17,3442.99,3516.04,3376.5,3387.54,10507.35176392,35594074.39434955
2024-07-18,3387.46,3487.04,3369.35,3425.49,9556.92147693,32737138.950008944
2024-07-19,3425.49,3540.89,3378.0,3505.15,11871.37776295,41610959.765804194
2024-07-20,3505.52,3538.73,3482.33,3518.62,4950.85700919,17420184.489676118
2024-07-21,3518.01,3545.0,3412.19,3534.56,9450.2688395,33402542.22934312
2024-07-22,3534.57,3563.21,3427.0,3440.38,9559.18997461,32887246.00484876
2024-07-23,3441.07,3540.34,3390.5,3480.96,17035.97678868,59301553.762323536
2024-07-24,3480.97,3485.4,3302.0,3336.11,12705.32213049,42386352.212749
2024-07-25,3336.11,3340.26,3087.72,3173.35,17307.32391661,54922196.35077434
2024-07-26,3173.35,3286.07,3171.12,3275.76,10841.05138656,35512682.49003779
2024-07-27,3274.94,3327.57,3195.0,3249.22,7581.06151351,24632536.69092696
2024-07-28,3249.23,3281.83,3201.5,3270.02,2495.53215923,8160440.071325285
2024-07-29,3269.63,3395.0,3258.44,3319.69,10505.85483893,34876181.25024753
2024-07-30,3318.82,3362.85,3231.43,3278.39,7996.18879507,26214625.383869536
2024-07-31,3278.39,3347.76,3215.64,3230.87,11758.84202921,37991289.94691371
2024-08-01,3231.38,3240.15,3079.55,3201.93,11089.0993965,35506520.030635245
2024-08-02,3201.94,3214.79,2966.0,2985.96,15305.03242714,45700214.62614296
2024-08-03,2985.96,3013.47,2859.29,2902.03,13236.52230617,38412784.82817453
2024-08-04,2902.2,2931.9,2628.0,2687.17,17392.66031609,46737035.02158757
2024-08-05,2687.18,2694.76,1911.81,2417.54,96378.57354593,232999056.69022763
2024-08-06,2419.84,2555.15,2416.6,2461.39,21694.55293262,53398755.64282154
2024-08-07,2462.53,2552.41,2311.07,2343.07,18968.43861717,44444379.47073251
2024-08-08,2343.4,2722.73,2321.71,2685.81,24186.70188655,64960885.793914855
2024-08-09,2685.28,2706.4,2555.01,2600.02,13699.81865425,35619802.49742309
2024-08-10,2600.19,2644.37,2578.89,2609.2,2650.34077042,6915269.138179863
2024-08-11,2609.21,2719.11,2539.84,2553.06,8524.6158302,21763855.691450413
2024-08-12,2555.79,2748.86,2511.0,2723.29,16078.54920928,43786552.27614013
2024-08-13,2722.95,2737.19,2613.58,2703.0,13591.89738249,36738898.62487047
2024-08-14,2703.01,2778.99,2635.0,2664.15,12943.8511961,34484361.164089814
2024-08-15,2664.16,2675.11,2514.38,2570.08,18533.09183518,47631528.66375941
2024-08-16,2570.09,2631.6,2550.93,2593.43,14129.17162308,36643017.56244436
2024-08-17,2593.5,2626.09,2588.86,2613.74,3296.78637741,8616942.426091613
2024-08-18,2613.74,2685.35,2596.75,2612.65,8207.72502268,21443912.780504905
2024-08-19,2612.7,2646.46,2561.87,2637.92,8211.84501836,21662190.21083221
2024-08-20,2637.86,2695.07,2557.06,2573.45,6711.07839401,17270624.693065032
2024-08-21,2573.05,2662.7,2536.68,2629.76,10084.80126897,26520606.985086557
2024-08-22,2629.77,2644.94,2586.27,2623.19,6319.95158198,16578433.790334117
2024-08-23,2623.19,2800.0,2623.18,2764.61,11729.34541452,32427065.626436137
2024-08-24,2764.88,2820.53,2733.71,2769.76,9276.52495903,25693747.770522937
2024-08-25,2769.77,2792.86,2735.83,2747.0,4038.87037911,11094776.93141517
2024-08-26,2747.01,2761.38,2669.69,2681.1,8612.93163115,23092130.996276267
2024-08-27,2681.11,2700.18,2394.0,2458.44,15315.79276507,37652957.56535869
2024-08-28,2458.44,2553.69,2421.0,2528.36,19865.13388895,50226209.91946562
2024-08-29,2528.37,2596.82,2505.87,2528.61,9562.55658006,24179976.19390552
2024-08-30,2528.62,2551.74,2431.12,2526.84,15217.04057393,38451026.80382928
2024-08-31,2526.84,2533.33,2493.08,2512.79,2493.48370007,6265600.906698895
2024-09-01,2512.65,2514.58,2401.0,2427.5,17572.94300297,42658319.13970968
2024-09-02,2427.51,2564.36,2424.61,2538.48,10960.41814638,27822802.256222703
2024-09-03,2538.49,2551.53,2414.3,2422.26,10101.29416108,24467960.794617645
2024-09-04,2424.81,2488.55,2308.0,2450.08,15896.27490611,38947145.22196199
2024-09-05,2450.4,2465.48,2347.6,2368.47,8336.76045531,19745367.035588074
2024-09-06,2368.17,2406.23,2150.0,2224.45,24793.74641602,55152449.21511568
2024-09-07,2224.45,2309.57,2222.0,2273.1,10158.32377342,23090885.769361
2024-09-08,2273.11,2333.02,2242.87,2296.92,5762.0483519,13234964.100446148
2024-09-09,2297.31,2380.0,2274.57,2359.08,10166.24451566,23982984.112003192
2024-09-10,2359.08,2398.0,2321.78,2387.78,6679.17892847,15948409.861822098
2024-09-11,2387.78,2389.3,2278.81,2339.99,9148.13407412,21406542.252100054
2024-09-12,2340.0,2390.0,2315.98,2361.34,6591.83086741,15565553.90044993
2024-09-13,2361.34,2465.0,2338.17,2440.89,8555.96802353,20884176.788954142
2024-09-14,2441.43,2442.15,2381.0,2416.99,10018.42273076,24214427.556019608
2024-09-15,2417.0,2429.52,2286.06,2316.87,3905.95695876,9049594.49904228
2024-09-16,2316.26,2333.53,2253.06,2295.03,8896.80118591,20418425.625699032
2024-09-17,2295.03,2392.12,2262.99,2341.69,8919.5689853,20886865.49718716
2024-09-18,2341.69,2374.85,2277.26,2374.75,10610.49035551,25197261.971747376
2024-09-19,2374.47,2493.44,2374.09,2464.52,17506.74997719,43145735.4537843
2024-09-20,2464.52,2570.3,2437.9,2561.44,18766.28708682,48068718.39566422
2024-09-21,2561.6,2623.53,2530.01,2615.0,22753.50648389,59500419.45537235
2024-09-22,2615.01,2633.03,2528.08,2581.99,25518.64134239,65888876.75963756
2024-09-23,2582.0,2701.15,2541.35,2646.91,35172.38885486,93098147.78381748
2024-09-24,2647.16,2669.98,2592.47,2653.13,12109.0493082,32126881.991064664
2024-09-25,2653.14,2672.53,2554.51,2580.05,8222.41470536,21214241.06056407
2024-09-26,2579.15,2664.49,2559.6,2632.14,9422.33447424,24800903.463026077
2024-09-27,2632.14,2728.44,2617.2,2695.01,10495.39831393,28285203.41002449
2024-09-28,2695.01,2702.63,2650.66,2678.61,5321.16863577,14253335.51945988
2024-09-29,2675.74,2683.66,2635.5,2657.89,5689.95466805,15123273.612663412
2024-09-30,2658.03,2662.14,2575.4,2602.97,8302.72305578,21611739.032503664
2024-10-01,2602.42,2656.03,2413.97,2448.27,20433.23534175,50026077.09014627
2024-10-02,2447.38,2498.17,2352.33,2363.93,12628.53229529,29852966.348804887
2024-10-03,2363.92,2402.24,2311.08,2349.46,6348.24378665,14914944.84698271
2024-10-04,2349.46,2439.0,2339.6,2414.51,9910.18167761,23928232.76240613
2024-10-05,2414.59,2428.2,2391.0,2414.78,4111.84753101,9929207.18093233
2024-10-06,2414.76,2455.05,2407.22,2440.03,5419.17600266,13222952.021770485
2024-10-07,2439.82,2519.0,2405.01,2422.1,13521.5496998,32750545.52788558
2024-10-08,2422.27,2462.83,2401.2,2439.22,6535.60834425,15941786.585461484
2024-10-09,2439.23,2471.13,2350.83,2366.78,6980.24855646,16520712.6784584
2024-10-10,2366.79,2416.23,2329.07,2383.76,10618.85609124,25312804.396054268
2024-10-11,2383.97,2469.98,2380.5,2436.86,6405.23972872,15608672.48532862
2024-10-12,2436.87,2488.34,2433.52,2477.11,5363.24307756,13285343.05985465
2024-10-13,2477.11,2482.23,2436.06,2466.4,6924.25559948,17077984.010557473
2024-10-14,2466.4,2650.0,2442.47,2628.13,13642.49551434,35854251.73610239
2024-10-15,2628.14,2684.97,2538.0,2605.99,14943.61468592,38942910.435360655
2024-10-16,2605.99,2644.31,2589.36,2610.42,9084.05010588,23713186.07739127
2024-10-17,2610.43,2646.75,2576.01,2603.04,5990.24615467,15592850.350452196
2024-10-18,2603.05,2673.41,2595.53,2641.79,9171.54260113,24229289.528239224
2024-10-19,2641.79,2660.99,2630.99,2648.53,1715.12505085,4542560.15092775
2024-10-20,2648.53,2756.35,2635.22,2745.32,9009.9964662,24735323.498588186
2024-10-21,2745.33,2765.98,2656.61,2665.78,10285.41903824,27418664.36375943
2024-10-22,2665.78,2670.0,2605.57,2618.99,10716.22471274,28065685.36041893
2024-10-23,2618.99,2624.11,2445.86,2523.56,10395.38099713,26233367.66911738
2024-10-24,2523.57,2558.0,2506.13,2534.07,7382.40051698,18707519.67806351
2024-10-25,2534.23,2562.34,2379.82,2436.72,14622.96341449,35632067.41135607
2024-10-26,2436.73,2502.82,2427.61,2478.86,8984.90587036,22272323.76580059
2024-10-27,2478.87,2522.03,2462.49,2505.42,8143.44768851,20402756.70774673
2024-10-28,2505.42,2590.0,2470.37,2564.97,24682.31945481,63309408.932004
2024-10-29,2564.97,2680.0,2560.0,2636.08,31063.37398671,81885538.8988865
2024-10-30,2636.09,2719.3,2594.97,2656.19,14019.85246324,37239391.914333455
2024-10-31,2656.2,2666.3,2500.97,2515.07,9461.35526235,23795970.779678617
2024-11-01,2515.09,2582.98,2465.47,2512.19,15913.89051429,39978716.6110942
2024-11-02,2512.19,2520.07,2470.69,2491.03,7076.79370887,17628505.432606436
2024-11-03,2491.78,2494.38,2411.88,2455.53,13563.17589015,33304785.29354003
2024-11-04,2455.54,2487.67,2357.77,2395.92,10987.46331593,26325083.107903004
2024-11-05,2395.92,2478.28,2379.9,2422.26,12245.98320682,29662955.28255181
2024-11-06,2422.26,2746.07,2421.56,2723.26,33314.8654034,90725040.3584631
2024-11-07,2723.26,2919.01,2701.38,2896.87,25284.36024055,73245504.65004207
2024-11-08,2896.95,2984.21,2889.29,2962.95,24964.20014945,73967676.83281288
2024-11-09,2963.1,3157.2,2957.24,3129.5,24026.7700887,75191776.99258664
2024-11-10,3128.19,3249.64,3070.82,3186.05,36672.83164995,116841475.2783232
2024-11-11,3186.18,3390.87,3108.67,3375.78,44592.90884882,150535849.83366957
2024-11-12,3375.76,3443.97,3208.13,3248.11,38576.85720388,125301875.65249468
2024-11-13,3247.87,3340.17,3122.24,3190.95,26257.44240136,83786185.8306197
2024-11-14,3191.47,3241.47,3031.47,3059.32,24270.44099623,74251045.54858637
2024-11-15,3059.55,3130.32,3015.98,3090.47,15814.78802707,48875127.95401903
2024-11-16,3090.48,3218.81,3075.0,3133.41,11598.28805158,36342191.76370129
2024-11-17,3133.66,3160.6,3038.53,3075.21,9933.0625243,30546253.2053526
2024-11-18,3075.21,3224.82,3051.95,3210.32,19573.62843733,62837610.84492925
2024-11-19,3209.5,3223.32,3069.47,3110.92,14244.07826118,44312187.94427009
2024-11-20,3111.78,3159.9,3033.9,3072.09,12058.71046643,37045443.83681494
2024-11-21,3072.07,3387.65,3036.0,3360.9,38093.33593934,128027892.75852782
2024-11-22,3360.9,3427.98,3261.11,3331.54,26226.08428019,87373248.8228242
2024-11-23,3332.12,3499.0,3318.18,3397.28,36034.97990308,122420916.52513562
2024-11-24,3397.44,3451.0,3288.0,3364.84,16030.12625862,53938810.04005492
2024-11-25,3364.53,3545.69,3305.12,3413.65,42966.56496076,146672814.47829837
2024-11-26,3413.65,3459.47,3254.78,3323.32,20877.38539144,69382232.41908038
2024-11-27,3323.34,3688.0,3302.49,3657.55,40846.83247125,149399332.10522047
2024-11-28,3657.17,3665.12,3531.36,3578.35,22961.62647675,82164736.10307837
2024-11-29,3579.53,3647.0,3535.69,3593.87,14000.20890224,50314930.76749326
2024-11-30,3593.83,3737.46,3572.0,3706.1,21891.23238662,81131096.34805237
2024-12-01,3706.12,3748.14,3662.94,3712.6,27446.79418845,101898968.10403946
2024-12-02,3712.61,3762.46,3557.13,3644.76,27789.95248097,101287707.20454022
2024-12-03,3644.76,3670.0,3505.1,3617.8,19421.30580643,70262400.14650245
2024-12-04,3617.22,3895.0,3617.22,3844.31,36297.72930158,139539723.731357
2024-12-05,3844.1,3956.0,3680.0,3791.3,45516.40677417,172566353.00291073
2024-12-06,3790.01,4093.0,3782.72,4005.25,37314.07520426,149452199.71186236
2024-12-07,4005.21,4029.99,3973.54,4000.49,14085.46081657,56348745.14208011
2024-12-08,4000.28,4017.61,3928.0,4006.8,12535.50822325,50227274.3489181
2024-12-09,4006.79,4007.96,3488.0,3717.0,39318.74127727,146147761.32761258
2024-12-10,3716.27,3780.0,3519.1,3630.45,28694.48186077,104173881.67143244
2024-12-11,3630.25,3850.04,3567.0,3834.0,23438.70084201,89863979.02826634
2024-12-12,3834.0,3988.55,3802.28,3882.68,23810.36525335,92448028.96187696
2024-12-13,3882.69,3967.21,3855.0,3907.75,13770.34861,53811079.7807275
2024-12-14,3907.89,3943.52,3825.0,3869.81,8039.67605465,31112018.793045115
2024-12-15,3869.32,3972.06,3832.13,3954.5,9797.00938306,38742273.60531077
2024-12-16,3955.82,4107.0,3884.69,3987.53,26144.73709648,104252923.5143269
2024-12-17,3987.53,4041.23,3850.0,3893.52,18353.90909475,71461312.13859102
2024-12-18,3893.42,3903.21,3615.38,3624.84,33305.02750252,120725395.8922346
2024-12-19,3624.85,3718.46,3324.01,3414.63,34443.16226905,117610655.1787662
2024-12-20,3414.61,3496.75,3096.65,3472.0,45125.3897113,156675353.0776336
2024-12-21,3472.01,3553.48,3293.51,3337.39,15465.74991821,51615239.11953487
2024-12-22,3337.39,3398.08,3220.0,3276.69,9760.97846811,31983700.53667136
2024-12-23,3276.7,3460.96,3216.33,3417.84,16085.34859588,54977147.8449425
